date,volume,vw,open,close,high,low,t,n
2024-01-18 05:00:00,589865.0,99.1575,100.24,99.08,100.535,98.48,1705554000000,12666
2024-01-19 05:00:00,619267.0,100.2916,99.86,100.62,100.96,98.54,1705640400000,11890
2024-01-22 05:00:00,427934.0,101.0828,101.11,100.8,102.035,100.8,1705899600000,9407
2024-01-23 05:00:00,661980.0,101.3816,101.31,101.88,101.9038,100.48,1705986000000,12763
2024-01-24 05:00:00,730657.0,101.5755,103.2,101.23,103.2,100.86,1706072400000,14706
2024-01-25 05:00:00,762864.0,103.142,102.63,103.67,103.71,102.22,1706158800000,16641
2024-01-26 05:00:00,645943.0,103.5925,103.89,103.6,104.15,103.14,1706245200000,15739
2024-01-29 05:00:00,662276.0,103.3458,103.39,103.69,104.0,102.54,1706504400000,13916
2024-01-30 05:00:00,728272.0,103.6062,103.16,103.6,104.35,102.94,1706590800000,14227
2024-01-31 05:00:00,1105005.0,102.2322,103.93,101.73,104.23,101.56,1706677200000,14323
2024-02-01 05:00:00,604937.0,102.5796,101.53,103.24,103.28,100.93,1706763600000,10516
2024-02-02 05:00:00,519744.0,101.8122,101.98,101.97,102.89,100.7,1706850000000,9847
2024-02-05 05:00:00,593540.0,100.1819,100.57,99.8,100.98,99.53,1707109200000,13547
2024-02-06 05:00:00,378120.0,101.61,99.74,101.66,102.33,99.482,1707195600000,9618
2024-02-07 05:00:00,420299.0,101.1041,101.82,100.84,102.0,100.8,1707282000000,8675
2024-02-08 05:00:00,1035111.0,101.9074,100.39,102.06,102.48,100.24,1707368400000,16589
2024-02-09 05:00:00,1103380.0,100.9639,101.71,101.14,102.025,99.93,1707454800000,18166
2024-02-12 05:00:00,744776.0,101.0318,101.47,100.71,101.97,100.68,1707714000000,14931
2024-02-13 05:00:00,1268093.0,100.2783,100.66,101.05,101.305,97.735,1707800400000,22842
2024-02-14 05:00:00,723172.0,100.64,101.13,100.89,101.3,99.7675,1707886800000,14338
2024-02-15 05:00:00,466252.0,102.0656,101.96,102.21,102.54,101.58,1707973200000,10032
2024-02-16 05:00:00,783107.0,100.6307,100.98,100.42,101.76,99.99,1708059600000,15833
2024-02-20 05:00:00,652644.0,99.7436,99.95,99.41,101.095,99.2,1708405200000,14966
2024-02-21 05:00:00,858822.0,99.4602,99.42,99.4,100.2,99.07,1708491600000,16056
2024-02-22 05:00:00,761711.0,98.8546,99.13,99.1,99.33,98.045,1708578000000,14410
2024-02-23 05:00:00,452247.0,98.51,98.95,98.28,99.025,98.25,1708664400000,9643
2024-02-26 05:00:00,536085.0,97.5394,98.03,97.4,98.4,97.23,1708923600000,10866
2024-02-27 05:00:00,795896.0,98.0691,97.91,97.91,99.22,97.48,1709010000000,14353
2024-02-28 05:00:00,575781.0,98.5213,97.13,98.67,99.31,97.13,1709096400000,10317
2024-02-29 05:00:00,1606021.0,100.2912,99.59,100.85,101.515,99.095,1709182800000,20149
2024-03-01 05:00:00,545135.0,99.8538,100.61,99.92,100.61,99.31,1709269200000,12144
2024-03-04 05:00:00,522127.0,101.3037,99.8,101.7,101.72,99.63,1709528400000,12016
2024-03-05 05:00:00,727609.0,101.7972,101.3,101.68,102.44,101.16,1709614800000,12743
2024-03-06 05:00:00,776851.0,101.8568,102.11,101.81,102.525,101.13,1709701200000,13120
2024-03-07 05:00:00,683222.0,101.9452,102.33,101.99,102.66,101.545,1709787600000,12230
2024-03-08 05:00:00,496732.0,102.1292,102.9,102.17,103.5,101.475,1709874000000,10586
2024-03-11 04:00:00,381009.0,102.3128,102.0,102.76,102.775,101.4,1710129600000,10151
2024-03-12 04:00:00,668020.0,101.1903,101.51,101.13,101.73,100.73,1710216000000,12448
2024-03-13 04:00:00,407341.0,101.4137,100.8,101.19,102.3,100.8,1710302400000,9403
