date,volume,vw,open,close,high,low,t,n
2024-01-18 05:00:00,848633.0,159.0271,158.43,159.92,160.21,157.15,1705554000000,22911
2024-01-19 05:00:00,1004551.0,159.3044,160.36,159.24,160.36,157.655,1705640400000,22431
2024-01-22 05:00:00,1119274.0,161.2584,159.63,161.59,161.9275,159.02,1705899600000,25715
2024-01-23 05:00:00,794225.0,161.7386,162.16,161.66,163.065,160.82,1705986000000,20832
2024-01-24 05:00:00,1184457.0,161.704,162.06,161.66,162.59,159.98,1706072400000,21099
2024-01-25 05:00:00,851369.0,161.9427,162.21,162.12,162.91,161.11,1706158800000,22296
2024-01-26 05:00:00,556066.0,161.3209,162.5,160.99,162.91,160.61,1706245200000,16438
2024-01-29 05:00:00,889735.0,162.7391,161.08,163.62,163.62,160.58,1706504400000,21341
2024-01-30 05:00:00,1004149.0,163.5517,163.22,163.79,163.965,162.2,1706590800000,19982
2024-01-31 05:00:00,1033719.0,163.7346,164.86,162.58,165.68,162.24,1706677200000,23321
2024-02-01 05:00:00,1108280.0,165.9613,163.23,167.23,167.23,162.515,1706763600000,28462
2024-02-02 05:00:00,881070.0,166.3217,166.39,166.52,167.415,164.3,1706850000000,21037
2024-02-05 05:00:00,845416.0,164.4682,165.39,164.51,165.605,162.91,1707109200000,20116
2024-02-06 05:00:00,1065789.0,166.1694,164.43,165.92,167.68,163.94,1707195600000,21812
2024-02-07 05:00:00,978173.0,166.8124,166.76,166.04,168.32,165.95,1707282000000,22806
2024-02-08 05:00:00,586414.0,168.1074,167.04,168.18,169.0,166.06,1707368400000,17910
2024-02-09 05:00:00,574786.0,167.6827,167.96,167.66,168.495,167.1601,1707454800000,14584
2024-02-12 05:00:00,1081689.0,165.6074,167.5,165.35,167.94,164.8,1707714000000,26628
2024-02-13 05:00:00,976935.0,162.2066,163.34,162.29,163.34,160.85,1707800400000,23811
2024-02-14 05:00:00,877838.0,160.8769,162.61,161.15,162.61,160.0,1707886800000,22923
2024-02-15 05:00:00,787272.0,162.4102,161.77,162.38,163.165,160.54,1707973200000,20530
2024-02-16 05:00:00,998696.0,163.5097,161.82,162.46,165.36,161.761,1708059600000,22842
2024-02-20 05:00:00,1567464.0,165.4433,161.88,165.31,167.04,161.88,1708405200000,31892
2024-02-21 05:00:00,964139.0,166.3268,165.46,166.44,167.595,165.445,1708491600000,21372
2024-02-22 05:00:00,1283454.0,168.363,167.6,168.47,168.91,166.975,1708578000000,21828
