date,volume,vw,open,close,high,low,t,n
2024-01-18 05:00:00,1404839.0,129.8602,128.02,130.46,130.73,127.534,1705554000000,25744
2024-01-19 05:00:00,1523311.0,130.9982,130.17,131.22,131.99,129.205,1705640400000,26890
2024-01-22 05:00:00,1512333.0,132.3783,131.5,132.55,132.73,131.25,1705899600000,25352
2024-01-23 05:00:00,854928.0,131.3663,133.64,131.64,133.94,130.3298,1705986000000,19324
2024-01-24 05:00:00,1141997.0,130.0552,132.41,129.78,132.8,129.43,1706072400000,22908
2024-01-25 05:00:00,1120939.0,130.047,131.11,129.88,131.43,129.43,1706158800000,22440
2024-01-26 05:00:00,1319766.0,131.41,133.71,130.99,134.23,130.64,1706245200000,22377
2024-01-29 05:00:00,1407250.0,132.3696,131.75,132.83,132.9,131.28,1706504400000,23664
2024-01-30 05:00:00,1428810.0,133.7721,132.83,134.28,134.52,132.69,1706590800000,23529
2024-01-31 05:00:00,1101452.0,131.1154,134.61,130.1,134.62,129.996,1706677200000,20572
2024-02-01 05:00:00,862025.0,132.0039,130.06,133.05,133.05,129.2605,1706763600000,19386
2024-02-02 05:00:00,1066283.0,132.7445,131.84,132.97,133.92,130.31,1706850000000,21962
2024-02-05 05:00:00,2374531.0,133.4946,132.74,132.82,134.95,132.38,1707109200000,43954
2024-02-06 05:00:00,1766821.0,135.0904,132.65,135.86,136.1,131.075,1707195600000,31828
2024-02-07 05:00:00,1758005.0,133.5625,136.52,132.79,136.91,132.34,1707282000000,28041
2024-02-08 05:00:00,1352524.0,133.6878,132.42,134.07,134.82,132.13,1707368400000,24422
2024-02-09 05:00:00,909735.0,133.3298,133.93,133.34,135.23,132.76,1707454800000,21346
2024-02-12 05:00:00,1231836.0,131.9352,133.28,132.31,133.28,130.38,1707714000000,24067
2024-02-13 05:00:00,1031115.0,129.635,130.34,129.76,131.64,128.26,1707800400000,25602
2024-02-14 05:00:00,1405219.0,131.5547,131.0,132.24,132.33,130.2094,1707886800000,25834
2024-02-15 05:00:00,1514490.0,134.5476,132.99,134.75,135.595,132.68,1707973200000,30300
2024-02-16 05:00:00,1066838.0,135.1468,133.59,134.84,136.27,133.59,1708059600000,22337
2024-02-20 05:00:00,1563909.0,134.3716,133.67,134.14,135.33,133.575,1708405200000,23832
2024-02-21 05:00:00,1134724.0,134.6765,133.36,135.33,135.445,133.17,1708491600000,19691
2024-02-22 05:00:00,2664453.0,131.5113,132.48,132.02,133.03,129.015,1708578000000,40593
2024-02-23 05:00:00,1877997.0,132.4044,132.8,132.03,133.36,131.57,1708664400000,34716
2024-02-26 05:00:00,1677474.0,131.4246,131.78,131.49,132.92,130.83,1708923600000,27514
2024-02-27 05:00:00,1772701.0,132.989,131.45,132.55,133.18,130.87,1709010000000,33344
2024-02-28 05:00:00,2537079.0,137.5956,139.88,137.01,139.88,136.35,1709096400000,42946
2024-02-29 05:00:00,2622608.0,137.2725,137.51,137.36,138.03,135.86,1709182800000,34163
2024-03-01 05:00:00,1531000.0,138.1786,137.03,139.06,139.15,134.67,1709269200000,29239
2024-03-04 05:00:00,2169240.0,142.4373,139.15,142.86,143.49,138.81,1709528400000,36438
2024-03-05 05:00:00,2622599.0,144.6165,143.0,144.35,146.4,143.0,1709614800000,42962
2024-03-06 05:00:00,2357946.0,146.5092,145.0,146.22,147.44,144.75,1709701200000,42192
2024-03-07 05:00:00,1942872.0,148.8021,147.09,149.31,149.64,147.09,1709787600000,37404
2024-03-08 05:00:00,1588318.0,149.4626,149.64,147.87,151.58,147.85,1709874000000,31119
2024-03-11 04:00:00,1397577.0,147.3969,148.0,147.29,149.28,146.12,1710129600000,26996
2024-03-12 04:00:00,1192289.0,147.859,147.61,147.84,149.475,147.242,1710216000000,25263
2024-03-13 04:00:00,2231544.0,148.0194,148.17,147.82,149.105,147.54,1710302400000,24935
2024-03-14 04:00:00,2098229.0,145.3219,147.9,145.21,148.25,144.29,1710388800000,25642
2024-03-15 04:00:00,3775456.0,147.3485,143.99,147.48,148.65,143.99,1710475200000,41030
2024-03-18 04:00:00,2281316.0,146.5082,147.88,146.09,148.36,145.895,1710734400000,29476
2024-03-19 04:00:00,1976201.0,147.051,145.99,147.39,147.57,145.47,1710820800000,23587
2024-03-20 04:00:00,1526485.0,147.118,147.21,147.28,147.71,146.38,1710907200000,26221
2024-03-21 04:00:00,1574232.0,148.95,147.58,148.74,150.14,147.175,1710993600000,30996
2024-03-22 04:00:00,1076551.0,147.3755,148.85,147.45,149.28,146.42,1711080000000,24664
2024-03-25 04:00:00,1710504.0,145.428,147.54,145.56,148.07,143.78,1711339200000,28857
2024-03-26 04:00:00,2021230.0,144.791,145.61,144.41,146.2612,144.38,1711425600000,31454
2024-03-27 04:00:00,1212197.0,146.5469,145.65,147.37,147.48,144.53,1711512000000,24221
2024-03-28 04:00:00,2176553.0,145.9961,147.54,145.51,147.68,145.36,1711598400000,32374
2024-04-01 04:00:00,968324.0,145.2518,146.18,145.56,146.5,144.42,1711944000000,21518
2024-04-02 04:00:00,1376542.0,143.881,144.02,144.17,144.33,142.59,1712030400000,25018
2024-04-03 04:00:00,1211174.0,143.7678,143.77,143.73,144.85,142.795,1712116800000,22909
2024-04-04 04:00:00,1183951.0,142.5524,145.12,141.34,145.26,141.13,1712203200000,25104
2024-04-05 04:00:00,1655846.0,144.3903,144.18,144.12,145.5,143.43,1712289600000,29457
2024-04-08 04:00:00,1247293.0,144.6291,143.8,144.46,145.79,143.01,1712548800000,21984
2024-04-09 04:00:00,873691.0,146.8226,146.0,147.4,147.43,145.5004,1712635200000,22955
2024-04-10 04:00:00,1051822.0,144.2833,144.42,144.16,145.06,143.55,1712721600000,24729
2024-04-11 04:00:00,720175.0,144.9393,145.65,145.0,145.857,143.67,1712808000000,19114
2024-04-12 04:00:00,1124507.0,141.5855,143.59,140.73,144.66,140.26,1712894400000,25378
2024-04-15 04:00:00,1506028.0,140.2842,142.31,140.22,143.25,139.02,1713153600000,30442
2024-04-16 04:00:00,1345667.0,137.3577,140.28,136.8,140.36,136.625,1713240000000,31695
2024-04-17 04:00:00,2084075.0,134.2556,137.24,134.55,137.46,132.87,1713326400000,38770
2024-04-18 04:00:00,1936566.0,132.6814,131.26,132.44,134.44,128.34,1713412800000,35199
2024-04-19 04:00:00,1303352.0,132.8728,133.06,132.73,133.74,132.15,1713499200000,28790
