date,volume,vw,open,close,high,low,t,n
2024-01-18 05:00:00,519255.0,372.7176,372.21,374.88,375.0,369.29,1705554000000,14964
2024-01-19 05:00:00,1231824.0,380.9723,377.63,381.67,382.255,374.06,1705640400000,15923
2024-01-22 05:00:00,476367.0,386.7562,382.66,387.11,388.69,382.66,1705899600000,13605
2024-01-23 05:00:00,422557.0,386.8591,387.52,387.8,387.97,384.85,1705986000000,13477
2024-01-24 05:00:00,577126.0,390.8653,390.99,389.46,393.595,388.99,1706072400000,17074
2024-01-25 05:00:00,1250983.0,391.1213,370.12,391.38,402.645,370.12,1706158800000,27331
2024-01-26 05:00:00,497214.0,391.5765,393.43,391.4,395.45,389.68,1706245200000,14156
2024-01-29 05:00:00,591562.0,391.1508,390.13,393.11,393.31,388.505,1706504400000,14835
2024-01-30 05:00:00,390184.0,393.3444,391.51,393.55,394.505,391.43,1706590800000,12103
2024-01-31 05:00:00,581323.0,390.3858,392.45,386.83,396.345,386.7341,1706677200000,14031
2024-02-01 05:00:00,391639.0,384.5717,387.35,386.02,389.7,378.055,1706763600000,14039
2024-02-02 05:00:00,322798.0,390.6478,385.77,390.69,392.655,381.99,1706850000000,11849
2024-02-05 05:00:00,395164.0,389.3084,387.81,390.07,390.86,385.56,1707109200000,11930
2024-02-06 05:00:00,365023.0,387.9466,390.07,388.05,392.455,386.1,1707195600000,12301
2024-02-07 05:00:00,423947.0,391.0038,389.09,391.36,393.165,386.7094,1707282000000,11961
2024-02-08 05:00:00,329159.0,393.0483,389.94,394.83,395.02,388.09,1707368400000,10714
2024-02-09 05:00:00,306793.0,396.4234,394.64,396.94,398.2,392.95,1707454800000,9945
2024-02-12 05:00:00,415662.0,398.935,397.15,397.37,402.3299,393.95,1707714000000,12982
2024-02-13 05:00:00,405291.0,389.8258,392.58,389.89,396.43,385.76,1707800400000,13767
2024-02-14 05:00:00,329148.0,391.1258,392.43,391.36,393.58,389.495,1707886800000,11334
2024-02-15 05:00:00,306529.0,397.7096,393.75,397.83,399.735,391.31,1707973200000,12863
2024-02-16 05:00:00,299077.0,398.4794,397.0,397.8,400.76,395.9173,1708059600000,10313
2024-02-20 05:00:00,359440.0,396.3716,394.2,396.78,398.09,390.3,1708405200000,12719
2024-02-21 05:00:00,466367.0,395.0109,396.7,395.36,397.18,392.7,1708491600000,13640
2024-02-22 05:00:00,341084.0,401.7915,398.19,403.33,403.75,396.96,1708578000000,12196
2024-02-23 05:00:00,319049.0,406.8076,405.0,407.12,408.2949,404.01,1708664400000,12001
2024-02-26 05:00:00,517482.0,408.5131,405.79,407.93,410.71,403.68,1708923600000,14564
2024-02-27 05:00:00,362603.0,407.3269,408.18,408.71,410.6,404.95,1709010000000,12051
2024-02-28 05:00:00,354155.0,411.4027,407.95,410.64,413.34,407.29,1709096400000,12115
2024-02-29 05:00:00,789703.0,407.3505,412.2,407.36,412.54,405.15,1709182800000,17585
2024-03-01 05:00:00,442250.0,408.7423,407.67,410.59,410.91,404.04,1709269200000,14430
2024-03-04 05:00:00,436158.0,412.5322,409.46,412.38,414.645,407.0,1709528400000,14306
2024-03-05 05:00:00,419548.0,413.5253,409.56,412.59,417.43,409.56,1709614800000,14099
2024-03-06 05:00:00,357983.0,414.4704,414.57,415.47,415.6825,411.17,1709701200000,13465
2024-03-07 05:00:00,589250.0,414.6044,417.01,412.78,419.24,411.99,1709787600000,14545
2024-03-08 05:00:00,371802.0,412.9574,413.0,412.01,416.68,410.62,1709874000000,13148
2024-03-11 04:00:00,395269.0,411.1813,410.33,411.69,413.07,407.49,1710129600000,12774
2024-03-12 04:00:00,274044.0,412.9458,413.25,412.99,414.49,410.09,1710216000000,11123
2024-03-13 04:00:00,430126.0,415.9598,413.68,416.75,417.265,413.3,1710302400000,13016
2024-03-14 04:00:00,508002.0,413.264,418.81,413.95,418.81,410.2812,1710388800000,16562
2024-03-15 04:00:00,1263472.0,418.9648,410.39,419.49,421.85,410.39,1710475200000,21557
2024-03-18 04:00:00,694957.0,424.6661,420.51,424.36,427.74,418.47,1710734400000,20737
2024-03-19 04:00:00,613950.0,428.1127,425.02,428.99,429.2201,425.02,1710820800000,17301
2024-03-20 04:00:00,629693.0,430.7794,428.29,431.13,433.795,425.37,1710907200000,16674
2024-03-21 04:00:00,543800.0,435.9503,431.0,435.73,437.225,429.71,1710993600000,15714
2024-03-22 04:00:00,445079.0,431.5403,436.48,430.16,436.48,429.79,1711080000000,14005
2024-03-25 04:00:00,515149.0,431.6175,429.05,431.51,433.12,429.05,1711339200000,11943
2024-03-26 04:00:00,354590.0,432.1877,431.67,431.22,434.21,430.86,1711425600000,11282
2024-03-27 04:00:00,488718.0,434.9616,435.52,435.98,438.0,430.86,1711512000000,14653
2024-03-28 04:00:00,446250.0,438.8646,438.16,438.44,440.635,435.28,1711598400000,13340
2024-04-01 04:00:00,434260.0,434.953,437.79,434.83,438.25,433.685,1711944000000,13611
2024-04-02 04:00:00,523102.0,433.0126,434.67,433.2,436.08,431.17,1712030400000,17840
2024-04-03 04:00:00,374400.0,436.4027,433.35,436.22,438.25,431.67,1712116800000,14567
2024-04-04 04:00:00,419484.0,433.1837,440.39,428.89,440.665,428.73,1712203200000,14939
2024-04-05 04:00:00,295569.0,434.2114,429.97,434.81,435.625,429.97,1712289600000,10712
2024-04-08 04:00:00,288865.0,436.1573,435.42,435.77,437.85,433.98,1712548800000,11904
2024-04-09 04:00:00,376873.0,430.1335,437.36,429.59,438.86,427.14,1712635200000,13847
2024-04-10 04:00:00,473315.0,427.2975,425.93,425.98,430.99,423.865,1712721600000,17109
2024-04-11 04:00:00,467635.0,423.1543,425.13,422.48,427.65,420.95,1712808000000,15684
2024-04-12 04:00:00,630554.0,414.6862,419.78,413.7,421.52,412.541,1712894400000,22184
2024-04-15 04:00:00,588966.0,413.7216,420.34,411.18,423.55,409.19,1713153600000,19577
2024-04-16 04:00:00,583225.0,411.2333,411.42,410.85,413.97,408.765,1713240000000,19161
2024-04-17 04:00:00,518350.0,412.8115,414.07,411.77,416.27,411.21,1713326400000,17357
2024-04-18 04:00:00,365844.0,413.044,413.67,412.63,416.42,410.535,1713412800000,14395
2024-04-19 04:00:00,1159135.0,416.4256,414.32,417.01,417.9178,411.61,1713499200000,21736
2024-04-22 04:00:00,538086.0,421.3971,419.98,421.38,425.22,414.4875,1713758400000,17786
2024-04-23 04:00:00,992009.0,408.1394,420.11,407.69,423.575,402.7,1713844800000,26108
2024-04-24 04:00:00,675515.0,412.1079,406.04,412.86,415.25,406.04,1713931200000,21334
2024-04-25 04:00:00,652390.0,408.7,409.93,410.91,412.443,401.69,1714017600000,18327
2024-04-26 04:00:00,454209.0,410.4252,408.57,410.01,412.47,408.57,1714104000000,15070
2024-04-29 04:00:00,415289.0,416.0664,411.35,416.35,419.98,411.35,1714363200000,13365
2024-04-30 04:00:00,507715.0,412.1032,414.89,411.79,416.02,411.2,1714449600000,15110
2024-05-01 04:00:00,490533.0,414.6072,411.79,413.44,420.64,409.21,1714536000000,18103
2024-05-02 04:00:00,295701.0,415.4046,415.6,416.48,418.15,412.045,1714622400000,12269
2024-05-03 04:00:00,279712.0,418.459,417.6,418.95,420.41,414.36,1714708800000,11889
2024-05-06 04:00:00,436037.0,424.1814,422.1,424.96,425.305,421.48,1714968000000,14787
2024-05-07 04:00:00,398244.0,425.2177,426.02,424.87,426.9599,424.01,1715054400000,14347
2024-05-08 04:00:00,351998.0,425.6526,424.22,425.94,427.29,423.47,1715140800000,13798
2024-05-09 04:00:00,278963.0,429.1278,425.07,430.03,430.295,425.07,1715227200000,10335
2024-05-10 04:00:00,329956.0,433.3567,432.33,433.55,434.75,430.15,1715313600000,12307
2024-05-13 04:00:00,328914.0,432.5076,434.55,431.94,436.3888,431.43,1715572800000,11300
2024-05-14 04:00:00,238669.0,435.11,432.94,435.33,436.34,432.0,1715659200000,10222
2024-05-15 04:00:00,404018.0,438.4225,437.0,439.39,439.99,436.55,1715745600000,16815
2024-05-16 04:00:00,403737.0,437.9951,440.0,435.98,442.09,435.925,1715832000000,15871
2024-05-17 04:00:00,931876.0,435.054,438.42,434.12,439.6,433.78,1715918400000,19082
2024-05-20 04:00:00,343809.0,433.4602,433.24,433.1,435.96,431.81,1716177600000,14267
2024-05-21 04:00:00,344812.0,434.08,433.39,434.08,437.35,432.415,1716264000000,13981
2024-05-22 04:00:00,441239.0,437.1319,433.41,437.99,438.13,432.34,1716350400000,18472
2024-05-23 04:00:00,359646.0,435.3582,438.99,434.15,438.99,431.96,1716436800000,16640
2024-05-24 04:00:00,295598.0,439.6365,435.7,440.97,440.98,435.185,1716523200000,12926
2024-05-28 04:00:00,544228.0,435.6307,440.56,434.97,442.79,434.51,1716868800000,14920
2024-05-29 04:00:00,385014.0,427.877,431.71,427.98,432.02,426.33,1716955200000,16205
2024-05-30 04:00:00,344197.0,430.4797,428.64,430.51,432.14,426.56,1717041600000,11893
2024-05-31 04:00:00,1094448.0,433.7274,429.97,436.61,436.73,425.645,1717128000000,20866
2024-06-03 04:00:00,436796.0,430.112,435.33,431.04,435.33,426.81,1717387200000,17031
2024-06-04 04:00:00,447001.0,425.5013,428.34,424.55,430.98,423.29,1717473600000,14488
2024-06-05 04:00:00,489801.0,426.418,425.88,427.65,427.99,422.88,1717560000000,16325
2024-06-06 04:00:00,282850.0,427.0698,427.98,425.51,431.29,425.1,1717646400000,12527
2024-06-07 04:00:00,297043.0,427.4308,425.3,426.63,430.74,425.3,1717732800000,12339
2024-06-10 04:00:00,349309.0,427.8645,424.82,428.47,429.965,421.92,1717992000000,13368
2024-06-11 04:00:00,266226.0,422.1519,425.9,422.02,425.9,420.86,1718078400000,11429
2024-06-12 04:00:00,456712.0,427.8512,426.81,428.31,430.8,424.555,1718164800000,15573
2024-06-13 04:00:00,354945.0,426.2627,426.57,426.91,427.34,423.17,1718251200000,11727
2024-06-14 04:00:00,248941.0,423.5191,423.24,423.86,425.15,421.0,1718337600000,10979
2024-06-17 04:00:00,429664.0,430.0597,424.2,432.55,432.84,420.0,1718596800000,15673
2024-06-18 04:00:00,387639.0,435.7713,432.77,437.07,437.41,431.38,1718683200000,13493
2024-06-20 04:00:00,460871.0,440.8437,437.18,442.22,442.65,435.75,1718856000000,17230
2024-06-21 04:00:00,838451.0,440.8752,443.17,440.88,444.99,438.29,1718942400000,15964
2024-06-24 04:00:00,460278.0,442.4897,441.98,440.35,446.32,440.06,1719201600000,19282
2024-06-25 04:00:00,373873.0,438.4557,439.81,438.13,441.205,435.88,1719288000000,12940
2024-06-26 04:00:00,352533.0,433.8611,435.75,433.88,437.845,431.895,1719374400000,13326
2024-06-27 04:00:00,403528.0,430.7272,432.39,430.34,433.045,429.66,1719460800000,12527
2024-06-28 04:00:00,1293190.0,427.8518,428.72,427.19,434.05,426.61,1719547200000,20242
2024-07-01 04:00:00,496933.0,426.8882,430.04,426.09,432.82,424.78,1719806400000,16561
2024-07-02 04:00:00,404793.0,432.44,426.06,433.87,434.62,426.06,1719892800000,12935
2024-07-03 04:00:00,182915.0,433.7771,435.13,434.0,438.34,431.865,1719979200000,6769
2024-07-05 04:00:00,232160.0,431.4697,432.78,432.15,434.2155,428.81,1720152000000,9337
2024-07-08 04:00:00,476747.0,428.4013,432.89,427.06,436.34,426.68,1720411200000,13257
2024-07-09 04:00:00,420804.0,432.7953,425.91,433.29,436.57,425.91,1720497600000,14275
2024-07-10 04:00:00,274935.0,438.7105,435.6,440.6,440.81,432.79,1720584000000,9417
2024-07-11 04:00:00,361373.0,440.09,440.63,439.82,442.245,438.19,1720670400000,13454
2024-07-12 04:00:00,348039.0,446.966,441.85,446.27,449.505,440.62,1720756800000,13937
2024-07-15 04:00:00,404058.0,447.233,447.2,445.8,449.94,445.57,1721016000000,16306
2024-07-16 04:00:00,1066826.0,431.5131,438.19,429.05,440.04,428.22,1721102400000,29304
2024-07-17 04:00:00,1078674.0,423.1699,427.42,421.56,429.905,419.88,1721188800000,26955
